index,class,predicted_prob
23875.0,1.0,0.6324245699667197
23876.0,1.0,0.7633287201105801
23877.0,1.0,0.7697828434103041
23878.0,0.0,0.2798937435870088
23879.0,0.0,0.28899222707927746
23880.0,1.0,0.8539557782334297
23881.0,0.0,0.1114020590676405
23882.0,0.0,0.5100686627427943
23883.0,0.0,0.07110356892721414
23884.0,1.0,0.9528880862904889
23885.0,0.0,0.3322358922420319
23886.0,0.0,0.11975855308727541
23887.0,1.0,0.7613867126892551
23888.0,1.0,0.9039916469137814
23889.0,0.0,0.6310353439318795
23890.0,0.0,0.4724423508922875
23891.0,0.0,0.13291879109530605
23892.0,0.0,0.33427143690374383
23893.0,0.0,0.2571415771127474
23894.0,0.0,0.2904112565755806
23895.0,0.0,0.2724649070672629
23896.0,1.0,0.905883325323849
23897.0,1.0,0.658704372360252
23898.0,1.0,0.47970219193456287
23899.0,1.0,0.6945342316179124
23900.0,0.0,0.5614371884801075
23901.0,1.0,0.4619469849812125
23902.0,1.0,0.6662829163088686
23903.0,0.0,0.328615917954447
23904.0,0.0,0.10494823688362082
23905.0,1.0,0.18248091384610926
23906.0,1.0,0.48019084535501644
23907.0,0.0,0.038330948746968976
23908.0,1.0,0.5267528222058375
23909.0,1.0,0.9323528261441276
23910.0,0.0,0.5185267055264906
23911.0,0.0,0.22749793123253903
23912.0,1.0,0.5374384231665976
23913.0,1.0,0.6426853667752143
23914.0,0.0,0.29748014137803547
23915.0,1.0,0.9819595300561729
23916.0,0.0,0.35433238158032065
23917.0,0.0,0.37559602753924687
23918.0,1.0,0.7178740031261189
23919.0,1.0,0.8795180483326656
23920.0,0.0,0.13969897737117012
23921.0,0.0,0.46885772706847334
23922.0,1.0,0.9758111474912401
23923.0,0.0,0.5047652201819431
23924.0,1.0,0.7502269172185473
23925.0,0.0,0.2763149923162039
23926.0,1.0,0.5582514153826207
23927.0,1.0,0.7041955541650908
23928.0,0.0,0.2762840683023355
23929.0,1.0,0.6971551903628971
23930.0,1.0,0.5122975010061208
23931.0,0.0,0.4360304530619707
23932.0,1.0,0.6341593154714417
23933.0,0.0,0.40887531015358825
23934.0,1.0,0.5936776286242579
23935.0,0.0,0.3439638632499469
23936.0,1.0,0.6965812202097826
23937.0,0.0,0.009640522086610745
23938.0,1.0,0.6666166344859464
23939.0,0.0,0.0443674586713314
23940.0,0.0,0.17970742441892562
23941.0,0.0,0.593837724658492
23942.0,0.0,0.18830988758064027
23943.0,0.0,0.9028208056888425
23944.0,1.0,0.9299341979475089
23945.0,1.0,0.7095970645179257
23946.0,1.0,0.9638220033146201
23947.0,0.0,0.21655852080850968
23948.0,1.0,0.7714555298214612
23949.0,1.0,0.7094527762221666
23950.0,1.0,0.6761775819454666
23951.0,1.0,0.8547621678268441
23952.0,1.0,0.8618467326038045
23953.0,0.0,0.4464030790668068
23954.0,1.0,0.2971024459156184
23955.0,1.0,0.9478010237096335
23956.0,1.0,0.4535733143185275
23957.0,1.0,0.7222126530272202
23958.0,0.0,0.49786243740821917
23959.0,0.0,0.5665688712339428
23960.0,1.0,0.7700754879598699
23961.0,0.0,0.23813378465091667
23962.0,1.0,0.9691963236869602
23963.0,1.0,0.5714646352577676
23964.0,0.0,0.4279667239371054
23965.0,1.0,0.4851844521897734
23966.0,1.0,0.7019102001226576
23967.0,0.0,0.00983160389224915
23968.0,0.0,0.2727705270094603
23969.0,0.0,0.007706628274172541
23970.0,1.0,0.9317619858309629
23971.0,1.0,0.5636049410941931
23972.0,1.0,0.9833999682217841
23973.0,0.0,0.182288841553513
23974.0,1.0,0.40762153482823926
23975.0,0.0,0.06250198866090559
23976.0,0.0,0.36272023864734804
23977.0,0.0,0.5627119700039658
23978.0,0.0,0.5689242900966996
23979.0,1.0,0.7240185294563117
23980.0,0.0,0.571436732813759
23981.0,0.0,0.001146802061654656
23982.0,1.0,0.5858040174483105
23983.0,1.0,0.7690048381816341
23984.0,1.0,0.4123248331831272
23985.0,0.0,0.19563161942351243
23986.0,1.0,0.8595131414804602
23987.0,0.0,0.3776618523971366
23988.0,1.0,0.8043230160700651
23989.0,1.0,0.6952084490767737
23990.0,0.0,0.1324433391356905
23991.0,0.0,0.5183025017376217
23992.0,0.0,0.30323180404545247
23993.0,1.0,0.8532956283597003
23994.0,0.0,0.5523948295695401
23995.0,1.0,0.6766374134824773
23996.0,1.0,0.6967576310073141
23997.0,0.0,0.002310299415036181
23998.0,1.0,0.7837795751584189
23999.0,0.0,0.29852575264198644
24000.0,0.0,0.36225790163434257
24001.0,1.0,0.4217702826381554
24002.0,1.0,0.5572252507746056
24003.0,0.0,0.4839370666415457
24004.0,1.0,0.6529636382022643
24005.0,1.0,0.7362307046226744
24006.0,1.0,0.7102545889473265
24007.0,1.0,0.5002271830978953
24008.0,1.0,0.8557655681186773
24009.0,1.0,0.4811503732977094
24010.0,1.0,0.4272135649691197
24011.0,0.0,0.5557436150972582
24012.0,1.0,0.672052394624177
24013.0,1.0,0.9376245180626169
24014.0,0.0,0.21820179972773918
24015.0,1.0,0.7200158751782163
24016.0,1.0,0.807998059064742
24017.0,0.0,0.02771162757664926
24018.0,0.0,0.9299461307100988
24019.0,0.0,0.12966441635584955
24020.0,0.0,0.18231096856406148
24021.0,1.0,0.5067847429021884
24022.0,0.0,0.06247207618376718
24023.0,0.0,0.341503797473751
24024.0,0.0,0.30083177300352415
24025.0,0.0,0.5104422758048458
24026.0,0.0,0.3077049993755875
24027.0,0.0,0.01167611887173571
24028.0,1.0,0.36350644525733067
24029.0,0.0,0.48106913717156763
24030.0,0.0,0.5057306404653409
24031.0,0.0,0.20477796960876396
24032.0,0.0,0.33500055212960356
24033.0,1.0,0.8303017761833854
24034.0,0.0,0.043346126334255025
24035.0,0.0,0.4491737374273767
24036.0,0.0,0.504129106955885
24037.0,0.0,0.3552112480681666
24038.0,0.0,0.5603438269652066
24039.0,1.0,0.39832757665216834
24040.0,0.0,0.5138828343832744
24041.0,0.0,0.13479407968608548
24042.0,0.0,0.3042470861445613
24043.0,0.0,0.25648867743058107
24044.0,1.0,0.7391351579166596
24045.0,0.0,0.5550051441138345
24046.0,1.0,0.8273407027477115
24047.0,1.0,0.7068381381674974
24048.0,1.0,0.9628199741374557
24049.0,1.0,0.4971458238430465
24050.0,0.0,0.661795329020875
24051.0,1.0,0.7799730294181433
24052.0,0.0,0.2988899117467866
24053.0,0.0,0.5395768884962399
24054.0,0.0,0.1520152101697268
24055.0,1.0,0.3357339628380643
24056.0,1.0,0.6646589637082879
24057.0,1.0,0.7686862982965466
24058.0,1.0,0.7441583820041097
24059.0,1.0,0.531794812185777
24060.0,1.0,0.7074213516360834
24061.0,0.0,0.26350324799021885
24062.0,0.0,0.18079299832957393
24063.0,1.0,0.4592509177752169
24064.0,0.0,0.5881059989282146
24065.0,1.0,0.4702324593940182
24066.0,1.0,0.9182555917168791
24067.0,0.0,0.33851628315893
24068.0,1.0,0.908726630722249
24069.0,0.0,0.012895497540012
24070.0,0.0,0.30195432602555666
24071.0,0.0,0.0210159549023956
24072.0,0.0,0.2797478443386542
24073.0,0.0,0.2937927812578041
24074.0,0.0,0.4875551369535949
24075.0,0.0,0.21056169369159844
24076.0,1.0,0.8965702928392472
24077.0,0.0,0.5347674652324035
24078.0,0.0,0.3965703578385352
24079.0,0.0,0.3567376136085437
24080.0,1.0,0.5797463512493637
24081.0,1.0,0.6172946213849358
24082.0,0.0,0.32556647790358006
24083.0,1.0,0.4920060137644371
24084.0,0.0,0.35336463289695297
24085.0,1.0,0.935683011531764
24086.0,0.0,0.13031688810920383
24087.0,0.0,0.28759194489522877
24088.0,1.0,0.5706549044939341
24089.0,1.0,0.47149429800004233
24090.0,0.0,0.31903547161942136
24091.0,0.0,0.0157441447488964
24092.0,1.0,0.8124065095677405
24093.0,1.0,0.9057109588219555
24094.0,0.0,0.525641976306382
24095.0,1.0,0.731017977725457
24096.0,1.0,0.9141523716544105
24097.0,0.0,0.3841897274067188
24098.0,0.0,0.06528598391865004
24099.0,0.0,0.4088344523804036
24100.0,0.0,0.10099853940887872
24101.0,1.0,0.8933848625668939
24102.0,1.0,0.8137718336496992
24103.0,0.0,0.250663443606369
24104.0,0.0,0.5760167596426597
24105.0,0.0,0.2521223579405826
24106.0,1.0,0.4556187819922093
24107.0,0.0,0.310744866100232
24108.0,0.0,0.23538956480936457
24109.0,1.0,0.7945438566786039
24110.0,1.0,0.6832345244367699
24111.0,1.0,0.4999645153044148
24112.0,0.0,0.40844779428357125
24113.0,1.0,0.6943375518917128
24114.0,0.0,0.48348570473889224
24115.0,1.0,0.3508617687988054
24116.0,0.0,0.25727775563752986
24117.0,1.0,0.5582564332812288
24118.0,0.0,0.733905883577355
24119.0,0.0,0.3531205374140947
24120.0,1.0,0.6946716998111705
24121.0,0.0,0.26089316626607245
24122.0,0.0,0.17643168208029858
24123.0,1.0,0.8123502793179255
24124.0,0.0,0.08836272807027212
24125.0,1.0,0.6009876022807051
24126.0,0.0,0.3078435019773413
24127.0,0.0,0.19249917759631635
24128.0,1.0,0.7999471718763139
24129.0,0.0,0.46607383034217714
24130.0,0.0,0.6172557381886574
24131.0,1.0,0.978507015394432
24132.0,1.0,0.7160873966833706
24133.0,0.0,0.3872259180912007
24134.0,0.0,0.35530468653102315
24135.0,0.0,0.1467541542432118
24136.0,1.0,0.8150108154718488
24137.0,1.0,0.4178401183969728
24138.0,0.0,0.43475318858539513
24139.0,1.0,0.7558762002997579
24140.0,0.0,0.1173036527413091
24141.0,1.0,0.42670281590262094
24142.0,1.0,0.5380692306126516
24143.0,1.0,0.8282087751133799
24144.0,1.0,0.7598932916425196
24145.0,1.0,0.45463718038876033
24146.0,1.0,0.8451853837185773
24147.0,1.0,0.5963283976426326
24148.0,1.0,0.9752465441223894
24149.0,1.0,0.9225357670696473
24150.0,1.0,0.9726705358212344
24151.0,0.0,0.44832996183353885
24152.0,1.0,0.7603350759834269
24153.0,1.0,0.9294875142343602
24154.0,1.0,0.573216863607366
24155.0,1.0,0.716994406419711
24156.0,0.0,0.20245355490300793
24157.0,1.0,0.6450815570451918
24158.0,0.0,0.04384652430789031
24159.0,1.0,0.8076706420486768
24160.0,1.0,0.6166673176200174
24161.0,1.0,0.7855236893011445
24162.0,0.0,0.13463444007003342
24163.0,0.0,0.45270991306647107
24164.0,1.0,0.8900523355440632
24165.0,1.0,0.8465585437790726
24166.0,1.0,0.8096570254374289
24167.0,0.0,0.4879384997396786
24168.0,0.0,0.30138823453495134
24169.0,0.0,0.26422172273956784
24170.0,0.0,0.3446256098499838
24171.0,0.0,0.1400407381393032
24172.0,1.0,0.5504461919680953
24173.0,0.0,0.5562345747545794
24174.0,1.0,0.63098609371473
24175.0,1.0,0.9776026542573255
24176.0,1.0,0.6283749281708892
24177.0,0.0,0.030179814771155195
24178.0,0.0,0.7385119910495013
24179.0,0.0,0.4320259201634337
24180.0,1.0,0.8532433769064897
24181.0,0.0,0.5816325172185166
24182.0,1.0,0.7205143779862201
24183.0,1.0,0.5826369976279682
24184.0,0.0,0.26371207221923004
24185.0,1.0,0.4795189589740081
24186.0,0.0,0.5110122994175013
24187.0,1.0,0.41452717443856074
24188.0,0.0,0.4512631914250666
24189.0,0.0,0.11903546095237874
24190.0,0.0,0.4640884002829454
24191.0,1.0,0.918156233242063
24192.0,0.0,0.45932371125701016
24193.0,0.0,0.4096053157683419
24194.0,1.0,0.6832285875568235
24195.0,1.0,0.9919341493397951
24196.0,1.0,0.6453569833176851
24197.0,1.0,0.4535024946797715
24198.0,0.0,0.05115499515804849
24199.0,1.0,0.5530910997224738
24200.0,0.0,0.342947169174274
24201.0,0.0,0.23158609595957058
24202.0,0.0,0.26001193631149105
24203.0,0.0,0.463042194083635
24204.0,0.0,0.3653489650197742
24205.0,1.0,0.7956354703272273
24206.0,0.0,0.04876448726698855
24207.0,1.0,0.7744973639170865
24208.0,1.0,0.7022448359635612
24209.0,0.0,0.5185281766392598
24210.0,0.0,0.3803705059649075
24211.0,1.0,0.40099907351156205
24212.0,1.0,0.6377314198719258
24213.0,1.0,0.39598610928676464
24214.0,1.0,0.890622267607476
24215.0,1.0,0.5151486024712315
24216.0,1.0,0.9763247911162279
24217.0,0.0,0.18672814877578506
24218.0,1.0,0.5612735987707571
24219.0,1.0,0.989431918226182
24220.0,0.0,0.29920020006706327
24221.0,1.0,0.760533309695675
24222.0,1.0,0.4107288974530238
24223.0,0.0,0.5048891285842022
24224.0,0.0,0.3165605391839047
24225.0,0.0,0.4939447537347878
24226.0,0.0,0.12839509032131124
24227.0,1.0,0.8658209854179633
24228.0,1.0,0.5737395960892179
24229.0,1.0,0.6441593456452512
24230.0,0.0,0.160075841687846
24231.0,0.0,0.28614260220770416
24232.0,0.0,0.39464606428889826
24233.0,1.0,0.5632905696447128
24234.0,1.0,0.5467244169909455
24235.0,0.0,0.0387132751755416
24236.0,1.0,0.5400354536387619
24237.0,1.0,0.8848173406665635
24238.0,0.0,0.4002617973358354
24239.0,0.0,0.534997205426018
24240.0,1.0,0.22744728392514635
24241.0,1.0,0.4773813782458154
24242.0,0.0,0.4865058430738297
24243.0,0.0,0.3638370625465332
24244.0,0.0,0.37156020796873
24245.0,0.0,0.31407521689487405
24246.0,0.0,0.4214309667199339
24247.0,1.0,0.659554657132331
24248.0,1.0,0.6459461645192659
24249.0,1.0,0.5964921451491982
24250.0,0.0,0.5141685710057041
24251.0,0.0,0.13935957146785793
24252.0,0.0,0.35471242239870476
24253.0,0.0,0.22027701471975697
24254.0,0.0,0.5501760976380666
24255.0,0.0,0.20598756361915016
24256.0,0.0,0.2242362802797392
24257.0,1.0,0.7855948053485567
24258.0,1.0,0.6427894847520812
24259.0,0.0,0.3498667152091839
24260.0,0.0,0.411332186781702
24261.0,0.0,0.22208803538497202
24262.0,0.0,0.3666917987977714
24263.0,1.0,0.19099983566268292
24264.0,1.0,0.9058431692067068
24265.0,1.0,0.38272417265997405
24266.0,0.0,0.2782483333729966
24267.0,1.0,0.4628439939151747
24268.0,1.0,0.9766540091712543
24269.0,0.0,0.5319675895581342
24270.0,0.0,0.3924454046972601
24271.0,1.0,0.4684795959701953
24272.0,0.0,0.2912860670646189
24273.0,0.0,0.3674206203431391
24274.0,1.0,0.8194866062751107
24275.0,0.0,0.5275701033300985
24276.0,1.0,0.8976538095728146
24277.0,1.0,0.7857972695157348
24278.0,0.0,0.0592905250377953
24279.0,0.0,0.7958918351032669
24280.0,0.0,0.27013288426238935
24281.0,0.0,0.4923962824862054
24282.0,1.0,0.9308696750160915
24283.0,1.0,0.6729190509063326
24284.0,1.0,0.6138651667403753
24285.0,0.0,0.431892770487602
24286.0,0.0,0.5390095068644642
24287.0,1.0,0.46021475516772764
24288.0,1.0,0.7880309794762264
24289.0,0.0,0.4168860057605996
24290.0,0.0,0.11137582889065875
24291.0,1.0,0.8653639171214107
24292.0,1.0,0.6052896122701709
24293.0,1.0,0.8896496460011972
24294.0,0.0,0.6190626712248575
24295.0,1.0,0.7063808446789379
24296.0,0.0,0.20620629833641796
24297.0,0.0,0.06843069192957728
24298.0,0.0,0.5582989504620355
24299.0,1.0,0.8484279969564238
24300.0,1.0,0.9049260908532049
24301.0,0.0,0.4225522952105294
24302.0,1.0,0.3342238402836988
24303.0,1.0,0.8277284302269599
24304.0,1.0,0.7006516243946639
24305.0,1.0,0.8671909710460604
24306.0,1.0,0.6191814244688063
24307.0,1.0,0.7312107271904632
24308.0,0.0,0.4917070500812031
24309.0,0.0,0.5225677651862344
24310.0,1.0,0.7076616164156779
24311.0,1.0,0.6986110102369953
24312.0,1.0,0.48001291082613085
24313.0,0.0,0.13009724106944104
24314.0,0.0,0.1197729868182276
24315.0,1.0,0.8055313035904299
24316.0,1.0,0.5771030785916658
24317.0,1.0,0.6191824170939452
24318.0,1.0,0.5828852450986521
24319.0,0.0,0.029340973390637723
24320.0,0.0,0.0387132751755416
24321.0,1.0,0.5950147614668799
24322.0,1.0,0.8920911735618373
24323.0,1.0,0.447691203600608
24324.0,0.0,0.24815396092550435
24325.0,0.0,0.06669603692987992
24326.0,0.0,0.33694455186512384
24327.0,1.0,0.7134666396852004
24328.0,1.0,0.9548153509765424
24329.0,1.0,0.7892137726992123
24330.0,1.0,0.8705422403523102
24331.0,1.0,0.586531483538206
24332.0,0.0,0.3614002703697557
24333.0,1.0,0.9774442903031498
24334.0,1.0,0.4299733583032166
24335.0,1.0,0.9104911325541659
24336.0,1.0,0.6167666805439047
24337.0,1.0,0.3818698849549823
24338.0,0.0,0.06176274219170042
24339.0,1.0,0.20467695469860508
24340.0,1.0,0.4793080037258523
24341.0,1.0,0.4872390781596949
24342.0,1.0,0.47552797693784876
24343.0,0.0,0.21172752205619833
24344.0,1.0,0.7785730767561031
24345.0,0.0,0.05291318150132447
24346.0,0.0,0.39548793051884223
24347.0,1.0,0.8807031344825371
24348.0,1.0,0.8688155358268641
24349.0,1.0,0.6756633127375632
24350.0,1.0,0.991386004444212
24351.0,0.0,0.5305611613537562
24352.0,1.0,0.8999777487234957
24353.0,1.0,0.9196261193639487
24354.0,1.0,0.8738379763325248
24355.0,0.0,0.277308914693036
24356.0,1.0,0.4883771992150846
24357.0,1.0,0.6162735637556229
24358.0,0.0,0.09587857624511557
24359.0,1.0,0.7086237365739473
24360.0,0.0,0.10793761789863121
24361.0,1.0,0.2814633993752695
24362.0,1.0,0.47435070705228827
24363.0,1.0,0.8261383393539267
24364.0,0.0,0.46809429001480185
24365.0,1.0,0.7636018051400992
24366.0,1.0,0.6922054250055156
24367.0,1.0,0.7618164090608005
24368.0,0.0,0.5800075334195232
24369.0,0.0,0.5303722111968624
24370.0,0.0,0.5579756970888867
24371.0,1.0,0.9183626761314051
24372.0,0.0,0.09833920384893519
24373.0,1.0,0.6880918223361463
24374.0,1.0,0.811651816594094
24375.0,0.0,0.32818967999909604
24376.0,0.0,0.13401762415141255
24377.0,1.0,0.7000367922135641
24378.0,0.0,0.41843746406741295
24379.0,0.0,0.3028643511718004
24380.0,1.0,0.3558978354538225
24381.0,0.0,0.9588334629574208
24382.0,1.0,0.8063309920146655
24383.0,1.0,0.8268424437404137
24384.0,0.0,0.4297254681975893
24385.0,1.0,0.548718441756485
24386.0,0.0,0.215346478053972
24387.0,1.0,0.8219914909504148
24388.0,0.0,0.8158774865872012
24389.0,1.0,0.43661820918607946
24390.0,1.0,0.732725759704732
24391.0,0.0,0.10743844867923928
24392.0,0.0,0.13057235699993452
24393.0,1.0,0.7731403316935869
24394.0,0.0,0.5212665780034422
24395.0,1.0,0.6562648224478201
24396.0,0.0,0.3603613814817247
24397.0,0.0,0.1415625252184905
24398.0,0.0,0.3042175084846697
24399.0,1.0,0.8458401575972222
24400.0,1.0,0.5780035044572966
24401.0,0.0,0.023344783578067994
24402.0,0.0,0.5939181833630816
24403.0,0.0,0.23316793673450867
24404.0,1.0,0.45946417013468077
24405.0,0.0,0.33228310083649276
24406.0,1.0,0.6948311989038736
24407.0,0.0,0.39557448895145486
24408.0,0.0,0.19511959920774086
24409.0,0.0,0.6333327959353464
24410.0,1.0,0.8826346326659575
24411.0,1.0,0.6269536892774703
24412.0,0.0,0.1897937537911204
24413.0,1.0,0.8527869378351782
24414.0,1.0,0.7137069212120268
24415.0,0.0,0.4482416342524266
24416.0,1.0,0.9217280170865642
24417.0,0.0,0.06938329516760958
24418.0,0.0,0.04736709599469068
24419.0,0.0,0.18497073864963826
24420.0,1.0,0.8795808324593777
24421.0,1.0,0.7762289691598266
24422.0,1.0,0.47209310036567426
24423.0,1.0,0.6912691573993225
24424.0,1.0,0.712130941164972
24425.0,0.0,0.5712564439626984
24426.0,0.0,0.48386189147172975
24427.0,0.0,0.3688265992520561
24428.0,0.0,0.3071526182174462
24429.0,1.0,0.5409297373520648
24430.0,1.0,0.5418834442263903
24431.0,0.0,0.4390592036332236
24432.0,1.0,0.6490216920764659
24433.0,0.0,0.07999494572450269
24434.0,1.0,0.48595351161182854
24435.0,1.0,0.8444662728297685
24436.0,1.0,0.6525048109839351
24437.0,1.0,0.962856527549079
24438.0,0.0,0.06334071898400591
24439.0,1.0,0.9037265481056347
24440.0,0.0,0.18577676870096682
24441.0,0.0,0.3569342920774543
24442.0,0.0,0.2627760896753343
24443.0,1.0,0.3751756393252085
24444.0,1.0,0.826768392298639
24445.0,1.0,0.6854840897317295
24446.0,1.0,0.8583306488189867
24447.0,1.0,0.5066082443395525
24448.0,1.0,0.7189794450449503
24449.0,1.0,0.5268594603687122
24450.0,1.0,0.7944392697016863
24451.0,1.0,0.6067010542507744
24452.0,1.0,0.7878109583146526
24453.0,0.0,0.3384275914305689
24454.0,0.0,0.5591024970990105
24455.0,0.0,0.21590723878940093
24456.0,0.0,0.5463567740759099
24457.0,1.0,0.46706324050273884
24458.0,0.0,0.23479350647101535
24459.0,1.0,0.6785229566180646
24460.0,1.0,0.8135023958344604
24461.0,0.0,0.4683822973077773
24462.0,0.0,0.08433942837026147
24463.0,0.0,0.1678347560838505
24464.0,0.0,0.5989901058424146
24465.0,0.0,0.5801341156376514
24466.0,1.0,0.47611068384432625
24467.0,0.0,0.0899149752510072
24468.0,0.0,0.3479789609485106
24469.0,0.0,0.32818837364954745
24470.0,1.0,0.8511507348875177
24471.0,0.0,0.4397351334397306
24472.0,1.0,0.4480689883156137
24473.0,1.0,0.9403160950929722
24474.0,0.0,0.5001562864389664
24475.0,0.0,0.2816407840242645
24476.0,0.0,0.08449533685321527
24477.0,1.0,0.8765494562547385
24478.0,0.0,0.22345402663621727
24479.0,1.0,0.6894131335130977
24480.0,0.0,0.5260886056719212
24481.0,1.0,0.5468834071809202
24482.0,0.0,0.3692917809280112
24483.0,1.0,0.5539699762250154
24484.0,1.0,0.9932899615862435
24485.0,1.0,0.6056518310548324
24486.0,1.0,0.7838558901235736
24487.0,0.0,0.5765394658921995
24488.0,0.0,0.32081788666787875
24489.0,1.0,0.687193710426647
24490.0,1.0,0.6562568586361929
24491.0,0.0,0.18838783171640236
24492.0,1.0,0.564872562973625
24493.0,0.0,0.3183464896296837
24494.0,0.0,0.36914429385350234
24495.0,0.0,0.19343606115746204
24496.0,0.0,0.5096752152352511
24497.0,0.0,0.35763338455712534
24498.0,0.0,0.4413265394782734
24499.0,0.0,0.5287989480518211
24500.0,0.0,0.00543326251208782
24501.0,0.0,0.11133935899983587
24502.0,0.0,0.057397171859921596
24503.0,0.0,0.12928777550889928
24504.0,1.0,0.7500766301766982
24505.0,1.0,0.44730073844662954
24506.0,1.0,0.6139618597831777
24507.0,1.0,0.567601096747229
24508.0,0.0,0.08603847461430993
24509.0,1.0,0.5829285162978893
24510.0,0.0,0.20336600122468546
24511.0,1.0,0.4349287534476968
24512.0,0.0,0.14175277703209957
24513.0,0.0,0.4124544465182338
24514.0,0.0,0.8792524927828254
24515.0,0.0,0.4083522738447559
24516.0,1.0,0.8115419090971931
24517.0,0.0,0.2471512608813115
24518.0,1.0,0.7387769344021382
24519.0,1.0,0.3390102140944805
24520.0,1.0,0.5984052196038357
24521.0,0.0,0.5123772748087723
24522.0,0.0,0.19797833294736636
24523.0,1.0,0.4604764255748942
24524.0,1.0,0.6417270279353803
24525.0,0.0,0.11223230838680122
24526.0,1.0,0.6690525987062845
24527.0,0.0,0.23130607146918436
24528.0,0.0,0.44129674492306886
24529.0,1.0,0.7172822572615573
24530.0,1.0,0.6835511595454392
24531.0,0.0,0.2799290804875009
24532.0,1.0,0.8728944622657203
24533.0,0.0,0.49088747642482095
24534.0,1.0,0.9043151517209919
24535.0,1.0,0.6380915480781548
24536.0,0.0,0.47612429742925066
24537.0,0.0,0.013995653248507406
24538.0,1.0,0.9125138478832252
24539.0,0.0,0.44047522103315934
24540.0,0.0,0.6181525792854232
24541.0,1.0,0.8207007666314193
24542.0,1.0,0.5209036327687626
24543.0,1.0,0.6922569438945126
24544.0,0.0,0.42077805479313407
24545.0,1.0,0.7189268344277324
24546.0,0.0,0.5064929758062771
24547.0,0.0,0.5913615206940532
24548.0,1.0,0.8073273645686394
24549.0,1.0,0.5856106131231797
24550.0,0.0,0.2962100868904149
24551.0,1.0,0.7158130326924047
24552.0,0.0,0.6404639524999083
24553.0,0.0,0.09061471307529789
24554.0,0.0,0.23680519494157393
24555.0,1.0,0.7894219960588368
24556.0,0.0,0.33841916314779563
24557.0,0.0,0.37299579053524573
24558.0,0.0,0.592653497985663
24559.0,1.0,0.8789478248119535
24560.0,1.0,0.8593025886015381
24561.0,1.0,0.520473092199587
24562.0,0.0,0.21572475971985844
24563.0,0.0,0.32940950180768747
24564.0,1.0,0.5483234978432635
24565.0,1.0,0.9143482393880856
24566.0,0.0,0.3215507064129428
24567.0,0.0,0.48638672816376016
24568.0,0.0,0.09760679525623224
24569.0,1.0,0.6718358500730618
24570.0,0.0,0.28292082960592796
24571.0,1.0,0.47012557382337217
24572.0,1.0,0.8984858656407739
24573.0,0.0,0.39298361887495925
24574.0,0.0,0.010610108599282311
24575.0,0.0,0.23193040548255417
24576.0,1.0,0.24657532127055945
24577.0,0.0,0.4777261993924558
24578.0,0.0,0.2525777853309683
24579.0,0.0,0.510087244912754
24580.0,0.0,0.13575818138852502
24581.0,0.0,0.1528513508970723
24582.0,1.0,0.5899694458263882
24583.0,0.0,0.6259979095312019
24584.0,0.0,0.023344783578067994
24585.0,0.0,0.06083536441568968
24586.0,0.0,0.49606922525891006
24587.0,0.0,0.3083386733552959
24588.0,1.0,0.37394763263956177
24589.0,1.0,0.6980742805414563
24590.0,1.0,0.5630326976102307
24591.0,1.0,0.5933543306713611
24592.0,1.0,0.945073791735779
24593.0,1.0,0.4437969355682661
24594.0,0.0,0.5459814372636035
24595.0,1.0,0.5554710708827573
24596.0,1.0,0.5933484301416996
24597.0,1.0,0.4077145645580516
24598.0,0.0,0.6280089000610969
24599.0,0.0,0.2938968255207575
24600.0,1.0,0.44794836660214776
24601.0,1.0,0.8792097951839216
24602.0,0.0,0.1983365873436605
24603.0,1.0,0.9238514707807783
24604.0,1.0,0.690693271003324
24605.0,0.0,0.20585723588350405
24606.0,0.0,0.5188079155577197
24607.0,0.0,0.4857987509068586
24608.0,1.0,0.5010921988974022
24609.0,1.0,0.9721989336423491
24610.0,1.0,0.7722660353805307
24611.0,0.0,0.4580200220541521
24612.0,0.0,0.5150463088133692
24613.0,0.0,0.2500073260370561
24614.0,1.0,0.748851571763712
24615.0,1.0,0.8933278613739851
24616.0,1.0,0.8444023487421422
24617.0,1.0,0.6475509941108503
24618.0,1.0,0.7158349684229979
24619.0,1.0,0.8410611294503648
24620.0,0.0,0.5384135090934128
24621.0,0.0,0.35600902301432863
24622.0,0.0,0.40726958501300525
24623.0,1.0,0.989820196912028
24624.0,0.0,0.4192037020912536
24625.0,0.0,0.47363099023400007
24626.0,1.0,0.5330064958252608
24627.0,1.0,0.6606648552204529
24628.0,0.0,0.10440246684317075
24629.0,0.0,0.22332286897129278
24630.0,0.0,0.8100338197101166
24631.0,0.0,0.6348061119342027
24632.0,1.0,0.6605969579662021
24633.0,1.0,0.6140189841166562
24634.0,0.0,0.5240482555620027
24635.0,0.0,0.37834226777450586
24636.0,1.0,0.638156700511521
24637.0,0.0,0.1304421029289276
24638.0,0.0,0.5104889709239077
24639.0,1.0,0.4320110158267741
24640.0,1.0,0.9819778222040784
24641.0,0.0,0.46738281498459616
24642.0,0.0,0.062200243788228866
24643.0,1.0,0.9154213416861694
24644.0,0.0,0.5648870874408298
24645.0,0.0,0.5965760301877643
24646.0,1.0,0.916806309400396
24647.0,0.0,0.3111361665307534
24648.0,1.0,0.7494960904104647
24649.0,1.0,0.5222020216314749
24650.0,1.0,0.9481106989013862
24651.0,1.0,0.5529274938920908
24652.0,1.0,0.5493632539205969
24653.0,1.0,0.8350310087147582
24654.0,1.0,0.5562010515003689
